pair_id,final_feasibility,confidence,n_all_votes,score_composite,score_entropy,score_bayesian,score_borda,score_ensemble,rank_composite,rank_entropy,rank_bayesian,rank_borda,rank_ensemble
CPS_0445,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0444,F2,HIGH,6,2.0,0.67,0.79925,0.5,0.6977698961234307,69.0,32.0,1.0,139.0,62.0
CPS_0446,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0447,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.16666666666666666,0.19205514416200323,297.0,1291.0,460.0,363.0,367.0
CPS_0448,F2,HIGH,6,2.0,0.67,0.79925,0.5,0.6977698961234307,69.0,32.0,1.0,139.0,62.0
CPS_0449,F2,HIGH,6,2.0,0.67,0.79925,0.5,0.6977698961234307,69.0,32.0,1.0,139.0,62.0
CPS_0451,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0450,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0452,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.16666666666666666,0.19205514416200323,297.0,1291.0,460.0,363.0,367.0
CPS_0453,F2,HIGH,6,2.0,0.67,0.79925,0.5,0.6977698961234307,69.0,32.0,1.0,139.0,62.0
CPS_0454,F2,HIGH,6,2.0,0.67,0.79925,0.5,0.6977698961234307,69.0,32.0,1.0,139.0,62.0
CPS_0455,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0456,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0458,F2,HIGH,6,2.0,0.67,0.79925,0.5,0.6977698961234307,69.0,32.0,1.0,139.0,62.0
CPS_0457,F3,LOW,6,0.33,0.13880454578572063,0.29925,0.16666666666666666,0.15683793538199092,1593.0,1543.0,362.0,363.0,604.0
CPS_0460,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0459,F2,HIGH,6,2.0,0.67,0.79925,0.5,0.6977698961234307,69.0,32.0,1.0,139.0,62.0
CPS_0463,F2,HIGH,6,2.0,0.67,0.79925,0.5,0.6977698961234307,69.0,32.0,1.0,139.0,62.0
CPS_0461,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0462,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0465,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0466,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0464,F2,HIGH,6,2.0,0.67,0.79925,0.5,0.6977698961234307,69.0,32.0,1.0,139.0,62.0
CPS_0468,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0469,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0467,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0472,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0471,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0470,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0473,F3,MODERATE,6,0.67,0.13880454578572063,0.29925,0.16666666666666666,0.18867314137450028,1525.0,1543.0,362.0,363.0,369.0
CPS_0475,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0474,F2,HIGH,6,2.0,0.3952206141746329,0.67425,0.4166666666666667,0.5656614955765149,69.0,186.0,252.0,268.0,250.0
CPS_0478,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0477,F1,HIGH,6,3.0,1.0,0.79925,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CPS_0476,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0479,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0480,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0481,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0484,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0483,F2,HIGH,6,2.0,0.67,0.79925,0.5,0.6977698961234307,69.0,32.0,1.0,139.0,62.0
CPS_0482,F2,HIGH,6,2.0,0.67,0.79925,0.5,0.6977698961234307,69.0,32.0,1.0,139.0,62.0
CPS_0485,F2,HIGH,6,2.0,0.67,0.79925,0.5,0.6977698961234307,69.0,32.0,1.0,139.0,62.0
CPS_0486,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0487,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0490,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0489,F3,MODERATE,6,0.67,0.12179318132141902,0.42425,0.25,0.24686374288041807,1525.0,1577.0,327.0,328.0,340.0
CPS_0491,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0492,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0493,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0494,F1,MODERATE,6,2.0100000000000002,0.5898815136934819,0.79925,0.9166666666666666,0.7825769023085332,58.0,157.0,1.0,32.0,59.0
CPS_0497,F3,HIGH,6,1.0,0.13880454578572063,0.29925,0.16666666666666666,0.21957201777899465,297.0,1543.0,362.0,363.0,361.0
CPS_0498,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0499,F3,HIGH,6,1.0,0.13880454578572063,0.29925,0.16666666666666666,0.21957201777899465,297.0,1543.0,362.0,363.0,361.0
CPS_0500,F2,HIGH,6,2.0,0.67,0.79925,0.5,0.6977698961234307,69.0,32.0,1.0,139.0,62.0
CPS_0502,F3,MODERATE,6,0.67,0.026195454214279334,0.67425,0.6666666666666666,0.4101464790567131,1525.0,1595.0,252.0,95.0,305.0
CPS_0503,F1,HIGH,6,3.0,0.42061983571430495,0.79925,0.8333333333333334,0.8115620374320913,1.0,183.0,1.0,57.0,55.0
CPS_0504,F2,MODERATE,6,1.34,0.28181528992858434,0.79925,0.6666666666666666,0.5793020417272764,248.0,1251.0,1.0,95.0,243.0
CPS_0505,F1,LOW,6,0.99,0.36907024642854247,0.79925,0.75,0.5894676735923461,1519.0,217.0,1.0,77.0,238.0
CPS_0506,F2,HIGH,6,2.0,0.67,0.79925,0.5,0.6977698961234307,69.0,32.0,1.0,139.0,62.0
CPS_0507,F2,HIGH,6,2.0,0.67,0.79925,0.5,0.6977698961234307,69.0,32.0,1.0,139.0,62.0
CPS_0508,F2,MODERATE,6,1.34,0.3952206141746329,0.79925,0.5833333333333334,0.5871970761008595,248.0,186.0,1.0,129.0,240.0
CPS_0509,F2,HIGH,6,2.0,0.3952206141746329,0.67425,0.4166666666666667,0.5656614955765149,69.0,186.0,252.0,268.0,250.0
CPS_0510,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0512,F3,HIGH,6,1.0,0.12179318132141902,0.42425,0.25,0.2777626192849124,297.0,1577.0,327.0,328.0,328.0
CPS_0511,F2,MODERATE,6,1.34,0.3952206141746329,0.67425,0.4166666666666667,0.5038637427675261,248.0,186.0,252.0,268.0,284.0
CPS_0514,F2,MODERATE,6,1.34,0.14090764496429217,0.67425,0.5,0.46027332403555954,248.0,1540.0,252.0,139.0,293.0
CPS_0513,F2,MODERATE,6,1.34,0.67,0.79925,0.5,0.6359721433144419,248.0,32.0,1.0,139.0,187.0
CPS_0515,F2,HIGH,6,2.0,0.3952206141746329,0.67425,0.4166666666666667,0.5656614955765149,69.0,186.0,252.0,268.0,250.0
CPS_0516,F2,HIGH,6,2.0,0.67,0.79925,0.5,0.6977698961234307,69.0,32.0,1.0,139.0,62.0
CPS_0517,F2,HIGH,6,2.0,0.67,0.79925,0.5,0.6977698961234307,69.0,32.0,1.0,139.0,62.0
CPS_0518,F2,MODERATE,6,1.34,0.05318471007141561,0.54925,0.4166666666666667,0.37555093944570855,248.0,1590.0,306.0,268.0,311.0
CPS_0519,F2,MODERATE,6,1.34,0.05318471007141561,0.67425,0.5833333333333334,0.45888427277904187,248.0,1590.0,252.0,129.0,295.0
CPS_0520,F2,HIGH,6,2.0,0.14090764496429217,0.67425,0.5,0.5220710768445482,69.0,1540.0,252.0,139.0,281.0
CPS_0521,F1,HIGH,6,3.0,0.21030991785715247,0.67425,0.75,0.6957853443598772,1.0,1289.0,252.0,77.0,121.0
CPS_0522,F1,HIGH,6,3.0,0.21030991785715247,0.67425,0.75,0.6957853443598772,1.0,1289.0,252.0,77.0,121.0
CPS_0523,F3,MODERATE,6,0.67,0.33,0.04925,0.0,0.11210766902191016,1525.0,269.0,1153.0,617.0,1592.0
CPS_0524,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0525,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0526,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0527,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0528,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0530,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0529,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0531,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0532,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0533,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0534,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0535,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0536,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0538,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0537,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0539,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0540,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0541,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0542,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0543,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0544,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0545,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0546,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0547,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0548,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0549,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0550,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0551,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0552,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0553,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0554,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0555,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0557,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0556,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0558,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0560,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0561,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0559,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0564,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0562,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0563,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0566,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0565,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0567,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0568,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0569,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0570,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0571,F2,MODERATE,6,1.34,0.28181528992858434,0.54925,0.3333333333333333,0.4126353750606097,248.0,1251.0,306.0,311.0,301.0
CPS_0572,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0573,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0574,F3,MODERATE,6,0.67,0.12179318132141902,0.42425,0.25,0.24686374288041807,1525.0,1577.0,327.0,328.0,340.0
CPS_0575,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0576,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0577,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0578,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0579,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0580,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0581,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0582,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0583,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0584,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0585,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0586,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0588,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0587,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0589,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0590,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0591,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0592,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0593,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0594,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0595,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0596,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0597,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0598,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0600,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0599,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0602,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0601,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0603,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0605,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0606,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0604,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0608,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0609,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0607,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0610,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0612,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0611,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0613,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0615,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0614,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0616,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0617,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0618,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0619,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0621,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0620,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0624,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0622,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0623,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0626,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0627,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0625,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0629,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0630,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0628,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0631,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0632,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0633,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0634,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0635,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0636,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0637,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0638,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0639,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0640,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0641,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0642,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0643,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0644,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0645,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0647,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0646,F3,MODERATE,6,0.67,0.12179318132141902,0.42425,0.25,0.24686374288041807,1525.0,1577.0,327.0,328.0,340.0
CPS_0648,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0649,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0651,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
