survey,source_q_id,source_text,best_match_q_id,best_match_text,subtopic,best_feasibility,barrier_category,barrier_subcode,barrier_description,confidence,score_borda,score_entropy,triage_quadrant,specific_conflicts,arbitrator_reasoning,pair_id
CPS,CPS_165,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_84,Is this person deaf or does he/she have serious difficulty hearing?,Disability,F3,CC,CC.1,Concept definition,HIGH,0.0,0.33,Q2,"CPS defines disability by its consequence on work capacity (work-preventing disability), while ACS defines disability by presence of a specific sensory impairment (hearing difficulty). These are fundamentally different conceptual definitions of disability. | CPS measures work-preventing disability/ability to accept work in next 6 months; ACS measures current hearing impairment (deaf/serious difficulty hearing) independent of work impact.","[Anthropic — F3/CC.1] All three raters agree on F3 feasibility and that this is a construct-level barrier. Raters A and B coded CC.1 (concept definition), while Rater C coded CC.2 (operationalization). The key distinction is whether the difference is at the conceptual level or the operationalization level. The CPS question measures 'work-preventing disability' as a concept - disability defined by its functional consequence on employment capacity. The ACS question measures 'hearing impairment' - a specific sensory condition. These represent fundamentally different conceptual definitions of disability itself: one is consequence-based (work limitation) and the other is impairment-based (sensory function). This is a CC.1 concept definition difference because the core meaning of 'disability' differs between the questions, not merely how the same concept is measured. The majority (A and B) correctly identified this as CC.1. ||| [Openai — F3/CC.1] The items measure fundamentally different core concepts. The CPS question defines disability in terms of a work-preventing limitation over the next six months (labor market capacity/anticipated inability to accept any work), whereas the ACS item measures the presence of a specific sensory impairment (deaf/serious difficulty hearing) regardless of its impact on work. Because the meaning of “disability” differs (work-disability construct vs hearing-impairment construct), there is no direct mapping between responses; at best they are related but non-equivalent constructs, making harmonization incompatible.",CPS_0812
CPS,CPS_166,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_85,Is this person blind or does he/she have serious difficulty seeing even when wearing glasses?,Disability,F3,CC,CC.1,Concept definition,HIGH,0.0,0.33,Q2,"CPS defines disability by future work prevention capability (broad, outcome-focused), while ACS defines disability as a specific current visual impairment (narrow, condition-focused). These are non-overlapping disability constructs with no direct correspondence. | Work-preventing disability over the next six months (broad, outcome-focused) vs current vision impairment/blindness (narrow, condition/impairment-specific).","[Anthropic — F3/CC.1] All three raters unanimously agree on CC.1 (Concept definition) with F3 (Incompatible) feasibility. The CPS question measures disability as a work-preventing functional limitation over the next six months (future-oriented, outcome-focused), while the ACS question measures a specific sensory impairment (vision/blindness, current condition-focused). These represent fundamentally different conceptualizations of disability: one is broad and defined by work impact, the other is narrow and defined by a specific physical impairment. A person could have serious vision difficulty without it preventing work acceptance, and conversely, many work-preventing disabilities have nothing to do with vision. The constructs cannot be mapped to each other. ||| [Openai — F3/CC.1] All three raters correctly identify a primary construct-definition mismatch. The survey question defines “disability” in terms of a prospective work-preventing limitation over the next six months (an outcome-focused, broad work-disability construct). The ACS item measures a specific current sensory/functional impairment (blindness/serious difficulty seeing with glasses). These constructs do not map in either direction: many vision-impaired respondents can work, and many work-preventing disabilities are not vision-related. Because the core meaning of what is being measured differs, the items are not harmonizable beyond very weak, assumption-laden modeling, making them effectively incompatible for direct harmonization.",CPS_0819
CPS,CPS_167,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_85,Is this person blind or does he/she have serious difficulty seeing even when wearing glasses?,Disability,F3,CC,CC.1,Concept definition,HIGH,0.0,0.33,Q2,"CPS measures work-preventing disability (vocational limitation preventing work acceptance over next 6 months) while ACS measures specific vision impairment (blindness or serious difficulty seeing). These are fundamentally different disability constructs with no direct correspondence. | CPS measures anticipated work-preventing disability over the next six months, while ACS measures current vision impairment (blindness/serious difficulty seeing); different disability constructs with no direct mapping.","[Anthropic — F3/CC.1] All three raters unanimously agree on CC.1 (Concept definition) with F3 (Incompatible) feasibility. The CPS question measures disability as a work-limiting condition that would prevent accepting any kind of work in the next six months - this is a vocational/functional limitation construct. The ACS question measures a specific sensory impairment (blindness or serious difficulty seeing). These represent fundamentally different conceptualizations of disability: one is outcome-focused (work prevention) while the other is condition-specific (vision impairment). A person could have serious vision difficulty but still be able to accept work, or conversely have a work-preventing disability unrelated to vision. The constructs have no direct mapping and cannot be harmonized. ||| [Openai — F3/CC.1] All three raters agree on CC.1/F3, and that consensus is correct. The CPS item defines “disability” as a forward-looking, work-preventing limitation over the next six months (an outcome-based vocational/work-limitation construct). The ACS item defines disability as a specific current functional impairment (blindness/serious difficulty seeing even with glasses). These measure different core concepts within the broader disability domain, with no direct recode or defensible statistical bridge from vision impairment to inability to accept any work in the next six months (and vice versa). Any temporal element is secondary to the underlying construct mismatch.",CPS_0825
CPS,CPS_168,What is the main reason (you/he/she) (was/were) not looking for work during the LAST 4 WEEKS?,ACS_111,Has this person been informed that he or she will be recalled to work within the next 6 months OR been given a date to return to work?,Unemployment,F3,CC,CC.1,Concept definition,HIGH,0.0,0.33,Q2,CPS asks for subjective reasons for not looking for work (motivation/barriers); ACS asks about objective recall notification status from employer (employment condition) | CPS asks for the main reason for no job search in the past 4 weeks; ACS asks whether the person has been notified of recall/return-to-work within 6 months—different constructs with non-overlapping response domains. | CPS asks for the main reason for not looking for work (motivation); ACS asks for confirmation of recall status or return date (objective status).,"[Anthropic — F3/CC.1] All three raters unanimously agree on CC.1 (Concept definition) with F3 (Incompatible) feasibility. Their reasoning is consistent and compelling: the CPS question asks about subjective reasons/motivations for not searching for work during a 4-week period (e.g., discouragement, family responsibilities, illness), while the ACS question asks about an objective employment status condition - whether the person has been notified of recall to work within 6 months. These are fundamentally different constructs. While 'on layoff awaiting recall' could be one possible response to the CPS question, the ACS question specifically measures recall notification status rather than reasons for job search inactivity. The conceptual scope differs substantially - one captures motivational/circumstantial barriers to job search, the other captures employer-initiated return-to-work status. This represents a core concept definition difference that cannot be bridged through recoding or statistical adjustment. ||| [Openai — F3/CC.1] The two items measure different underlying concepts: the CPS question elicits the respondent’s main reason for not job-searching in the last 4 weeks (a broad, multi-cause motivational/constraint construct), whereas the ACS question measures a specific employment status condition—whether the person has been told they will be recalled or has a return date within 6 months. Even though “on layoff/expecting recall” could be one possible reason for not looking, the ACS item is not a general reasons-for-nonsearch measure and does not map onto the CPS response domain. The temporal windows (4 weeks vs within 6 months) further reinforce the construct mismatch rather than being a standalone temporal recode issue. Therefore direct harmonization is not possible beyond very lossy, assumption-heavy approximations, so the questions are fundamentally incompatible. ||| [Google — F3/CC.1] All three raters correctly identify this as a fundamental construct difference (CC.1) that makes harmonization incompatible (F3). The Survey question asks for a subjective reason/motivation for a specific behavior (not looking for work) during a past reference period. The ACS question asks for a specific objective status (being on recall/having a return date). While 'waiting for recall' might be a valid answer to the first question, the questions measure distinct concepts (Reason vs. Status) with different scopes, making them incomparable.",CPS_0200
CPS,CPS_169,Did (name/you) look for work at any time during the last 12 months?,ACS_111,Has this person been informed that he or she will be recalled to work within the next 6 months OR been given a date to return to work?,Unemployment,F3,CC,CC.1,Concept definition,HIGH,0.0,0.33,Q2,CPS asks about job search behavior over past 12 months (active job seeking); ACS asks about recall notification status (whether employer will bring person back to work). These are fundamentally different labor force concepts. | Job-search behavior in past 12 months vs recall-to-work notification/return date status (temporary layoff/expected recall); different core construct with different temporal framing. | CPS measures retrospective job search behavior (looking for work); ACS measures current recall notification status (waiting to return).,"[Anthropic — F3/CC.1] Two raters (A and B) coded CC.1 while Rater C coded TC.1. All three agree on F3 feasibility. The key issue is whether this is primarily a temporal or construct difference. While there is a temporal mismatch (12-month retrospective vs. 6-month future/current status), the more fundamental barrier is that these questions measure entirely different constructs: one measures job search behavior (active labor market participation) while the other measures recall-to-work status (a specific employment condition). Per the coding hierarchy rule that CC > TC when temporal difference implies a construct difference, CC.1 is the appropriate primary code. The questions cannot be harmonized because they capture fundamentally different aspects of labor force status. ||| [Openai — F3/CC.1] The two items measure fundamentally different labor-force concepts, not just different timeframes. The survey question asks about any job-search behavior at any point in the last 12 months (a retrospective prevalence of searching). The ACS question asks whether the person has been told they will be recalled within 6 months/has a return date, which is a specific employment-status condition (temporary layoff/recall expectation) rather than job-search activity. Because the ACS item does not capture job search and the survey item does not capture recall status, there is no valid recode or adjustment that would make them comparable; temporal differences are secondary to the core construct mismatch, so CC.1 is primary and feasibility is F3. ||| [Google — F3/CC.1] The two questions measure fundamentally different concepts, making this a construct barrier (CC) rather than just a temporal one. The Survey Question asks about active job search behavior (looking for work) over a retrospective 12-month period. The ACS question asks about the specific status of expecting a recall to a previous job. Even if the timeframes were aligned, 'looking for work' and 'waiting to be recalled' are distinct labor force activities/statuses. Following the hierarchy rules, CC takes precedence over TC.",CPS_0202
CPS,CPS_173,And since (name/you) LEFT that job or business (have/has) (you/he/she) looked for work?,ACS_111,Has this person been informed that he or she will be recalled to work within the next 6 months OR been given a date to return to work?,Unemployment,F3,CC,CC.1,Concept definition,HIGH,0.0,0.33,Q2,"CPS measures active job search behavior since leaving employment; ACS measures passive recall notification status from employer. These represent distinct concepts in labor force classification, not alternative operationalizations of the same construct. | Job-search behavior since job separation (CPS) vs recall/return-date notification within 6 months (ACS) measure different constructs and are not directly comparable. | Survey Question asks about active job search behavior since leaving a job; ACS Question asks about passive recall status or expectation of returning to a previous job.","[Anthropic — F3/CC.1] All three raters agree on F3 feasibility and that these questions measure fundamentally different constructs. The disagreement is between CC.1 (concept definition) and CC.2 (operationalization). Raters A and C chose CC.1, while Rater B chose CC.2. The key distinction is that CC.1 applies when the core concepts themselves differ, while CC.2 applies when the same concept is measured through different behavioral indicators. Here, the questions measure entirely different concepts: job search behavior (CPS) versus recall notification status (ACS). These are not different ways of measuring the same underlying construct - they are fundamentally different constructs related to unemployment pathways. CC.1 is the appropriate code because the core meaning of what is being measured differs completely, not just how it is operationalized. ||| [Openai — F3/CC.1] The two items are not measuring the same underlying concept. The CPS question captures an individual’s job-search behavior since leaving a job (active searching), while the ACS question captures employer-initiated recall/return-date status within the next 6 months (a form of attachment to a prior job, potentially without any job search). Although there is also a timing difference, the binding issue is conceptual non-equivalence: recall status is not a subset or proxy of job-search activity, and respondents can satisfy one without the other. Therefore harmonization is fundamentally infeasible beyond very strong, non-defensible assumptions. ||| [Google — F3/CC.1] The two questions measure fundamentally different concepts (Construct Definition). The Survey Question measures active job-seeking behavior ('looked for work'), whereas the ACS Question measures the status of being on temporary layoff or having a specific recall date. While both relate to labor force status, they represent distinct pathways to classification as 'unemployed' that cannot be mapped to one another. A person can be looking for work without a recall date, and vice versa. This is not merely a difference in operationalizing the same concept (CC.2), but a difference in the core concept itself.",CPS_0204
CPS,CPS_175,Why is that?,ACS_112,"During the LAST 4 WEEKS, has this person been ACTIVELY looking for work?",Labor Force,F3,CC,CC.1,Concept definition,HIGH,0.0,0.33,Q2,"CPS asks an open-ended follow-up question seeking reasons/explanations ('Why is that?'), while ACS asks a binary behavioral question about active job search status in the last 4 weeks - these measure entirely different constructs with no conceptual overlap. | Reason/explanation probe (open-ended follow-up) vs. binary measure of active job search in the last 4 weeks; different constructs and intent, not harmonizable.","[Anthropic — F3/CC.1] All three raters unanimously agree on CC.1 (Concept definition) with F3 (Incompatible) feasibility. This is correct because the CPS question 'Why is that?' is a context-dependent open-ended follow-up probe seeking explanations/reasons for a previous response, while the ACS question asks a specific binary behavioral question about active job search in the last 4 weeks. These questions measure fundamentally different constructs - one captures qualitative reasoning/explanations while the other captures a specific behavioral status. The questions have no conceptual overlap and cannot be harmonized. While RS.1 (different response formats) is also present, the primary barrier is the construct difference per the taxonomy hierarchy (CC > RS). ||| [Openai — F3/CC.1] All three raters agree the items are not measuring the same underlying construct. The survey question “Why is that?” is an open-ended follow-up eliciting reasons for some prior response (a rationale/explanation construct), whereas the ACS item measures recent active job search behavior in a defined reference period (a labor force activity/status construct). Because the information content is fundamentally different, no recode or adjustment can harmonize them into a common variable; response-format differences are secondary to the construct mismatch.",CPS_0887
CPS,CPS_176,Why is that?,ACS_111,Has this person been informed that he or she will be recalled to work within the next 6 months OR been given a date to return to work?,Unemployment,F3,CC,CC.1,Concept definition,HIGH,0.0,0.33,Q2,CPS asks an open-ended qualitative probe for reasons ('Why is that?'); ACS asks a closed-ended factual question about recall-to-work notification status within 6 months. These are completely different constructs with no overlap. | Open-ended rationale/probe question vs. closed-ended factual recall/return-to-work-within-6-months status item; different constructs and non-overlapping content. | One is an open-ended follow-up asking for reasons; the other is a specific Yes/No question about recall notification.,"[Anthropic — F3/CC.1] All three raters unanimously agree on CC.1 (Concept definition) with F3 (Incompatible) feasibility. Their reasoning is consistent and compelling: the CPS question 'Why is that?' is an open-ended follow-up probe seeking qualitative reasons/explanations, while the ACS question asks a specific factual yes/no question about recall notification status within 6 months. These represent fundamentally different constructs - one captures subjective reasoning while the other captures objective employment recall status. The questions have no conceptual overlap and cannot be harmonized. ||| [Openai — F3/CC.1] The two questions measure fundamentally different constructs: the survey item is a generic open-ended probe seeking respondents' reasons (dependent on prior context), while the ACS item measures a specific factual labor-force status condition—whether a person has been told they will be recalled or has a return-to-work date within 6 months. This is not a matter of recoding or response-scale alignment; the core meaning and information content do not overlap in a way that supports harmonization. ||| [Google — F3/CC.1] All three raters are in agreement. The Survey Question is an open-ended probe ('Why is that?') seeking an explanation or reason, whereas the ACS question is a specific closed-ended Yes/No inquiry about a factual event (recall notification). These represent fundamentally different constructs (Reason vs. Status) and structures, making them incompatible for harmonization.",CPS_0208
CPS,CPS_181,(Do / Does) (name/you) intend to look for work during the next 12 months?,ACS_112,"During the LAST 4 WEEKS, has this person been ACTIVELY looking for work?",Labor Force,F3,CC,CC.2,Operationalization,MODERATE,0.0,0.33,Q2,"CPS asks about future intention to look for work (next 12 months, prospective) while ACS asks about past active job search behavior (last 4 weeks, retrospective). These represent fundamentally different temporal framings and cannot be reconciled. | One question measures future intention to seek work (next 12 months) while the other measures past active job-search behavior (last 4 weeks), i.e., intent vs realized action.","[Anthropic — F3/TC.2] All three raters agree on F3 feasibility and identify the same core conflict: future intention (next 12 months) vs. past behavior (last 4 weeks). The disagreement is between TC.1 (reference period length) and TC.2 (temporal framing). While TC.1 addresses different period lengths, TC.2 better captures the fundamental issue here - the questions have different temporal orientations (prospective/future vs. retrospective/past). This is not merely about 12 months vs. 4 weeks; it's about measuring future intent versus past action. The temporal framing difference (TC.2) is the primary barrier. While there is also a construct difference (intention vs. behavior), per the coding hierarchy, when temporal difference implies a construct difference, we code the temporal barrier. Two raters (A and C) selected TC.2, which is the more precise classification. ||| [Openai — F3/CC.2] While there is a clear temporal mismatch (next 12 months vs last 4 weeks), the more fundamental issue is that the items measure different constructs/operationalizations: CPS asks about intention to look for work (prospective intent), whereas ACS asks about actual active job-search behavior (retrospective action). Per the coding rules, when the temporal difference implies a construct difference, Construct (CC) takes priority over Temporal (TC). Because intention cannot be mechanically or reliably transformed into past active search behavior (and vice versa) without strong, untestable assumptions, the pair is fundamentally incompatible.",CPS_0888
CPS,CPS_19,Are all persons – 1 Under 15 years of age 2 Non-household members,ACS_16,Is there any reason the information from this interview should NOT be used?,Household,F3,CC,CC.1,Concept definition,HIGH,0.0,0.33,Q2,"CPS asks about household composition characteristics (age under 15, non-household membership) as a screening filter; ACS asks about data quality/usability of the interview - completely different constructs with no common conceptual basis | Person/household roster screening (age/membership status) vs interview data usability/quality determination—different constructs and units of analysis, making harmonization incompatible. | CPS item asks about whether persons are under 15 or non-household members; ACS item asks whether the interview data should not be used — entirely different constructs.","[Anthropic — F3/CC.1] All three raters unanimously agree on CC.1 (Concept definition) with F3 (Incompatible) feasibility. Their reasoning is consistent and compelling: the CPS question is a household screening filter asking about demographic characteristics (age under 15, non-household member status), while the ACS question is a data quality flag asking whether interview information should be excluded. These represent fundamentally different constructs with no conceptual overlap - one is about person/household characteristics, the other is about data validity assessment. There is no meaningful way to harmonize these questions as they measure entirely different things. ||| [Openai — F3/CC.1] All three raters agree and their reasoning is correct: the CPS item is a person/roster screening classification (under age 15 vs non-household member), while the ACS item is an interview-level data usability/quality flag (whether the interview should be used). These are different constructs at different units of analysis (person-level composition vs interview-level validity) with no shared underlying concept that could be recoded or statistically aligned for harmonization. ||| [Google — F3/CC.1] All three raters are in agreement. The two questions measure entirely different concepts that cannot be harmonized. The Survey Question relates to demographic characteristics (age and household membership status) likely for screening purposes, whereas the ACS question is a metadata/quality assurance item regarding the validity of the interview data itself.",CPS_0264
CPS,CPS_2,Is this a Replacement Household?,ACS_16,Is there any reason the information from this interview should NOT be used?,Household,F3,CC,CC.1,Concept definition,HIGH,0.0,0.33,Q2,CPS measures replacement household status (sampling frame/survey administration concept) while ACS measures data quality/usability (quality control concept). These are fundamentally different constructs with no conceptual overlap. | Replacement household status (sample/field operations construct) vs interview data usability/exclusion (data quality construct). | CPS asks about replacement household status (sampling frame concept); ACS asks about data quality/usability (quality control concept).,"[Anthropic — F3/CC.1] All three raters unanimously agree on CC.1 (concept definition difference) with F3 (incompatible) feasibility. The CPS question asks about replacement household status, which is a sampling/survey administration concept used to track whether a household replaced another in the sample frame. The ACS question asks about data quality/usability, specifically whether interview data should be excluded for quality control reasons. These are fundamentally different constructs: one addresses sampling design and frame management, while the other addresses data quality assessment. There is no meaningful way to harmonize these questions as they measure entirely different concepts with no conceptual overlap. ||| [Openai — F3/CC.1] All three raters agree the items measure different underlying concepts. The survey question asks about “Replacement Household,” a sampling/field operations status (whether a sampled unit was replaced). The ACS question asks whether the collected interview information should be excluded from use, a data quality/usability determination. Because these are not different wordings of the same construct and cannot be mapped via recode or adjustment, the primary barrier is a construct definition mismatch, making harmonization incompatible. ||| [Google — F3/CC.1] All three raters correctly identify that these questions measure completely different constructs. The CPS question refers to the administrative sampling status of the household (whether it replaced an originally sampled unit), while the ACS question is a quality control check regarding the validity or usability of the data collected. There is no common ground for harmonization.",CPS_0228
CPS,CPS_205,"What kind of work (DO/DOES/DID) (name/you) do, that is, what (is/was) (your/his/her) occupation? F",ACS_0,What are your usual activities or duties at this job?,Occupation,F3,CC,CC.2,Operationalization,HIGH,0.0,0.33,Q2,"CPS asks for occupation title/classification (what kind of work/job name) while ACS asks for usual activities or duties (task descriptions). These elicit fundamentally different types of information that cannot be mechanically converted. | CPS measures occupation via job/position (title/what kind of work); ACS measures occupation-related information via duties/activities (task descriptions), i.e., different operationalizations of work information.","[Anthropic — F3/CC.1] All three raters agree on F3 feasibility and identify the core issue: CPS asks for occupation/job title while ACS asks for activities/duties. The distinction between CC.1 and CC.2 is subtle here. Raters A and C coded CC.1 (concept definition), while Rater B coded CC.2 (operationalization). The key question is whether 'occupation title' and 'job duties/activities' represent different concepts entirely or different ways of measuring the same concept. These questions are asking for fundamentally different types of information - one seeks a categorical label (occupation name) while the other seeks behavioral descriptions (tasks performed). This is more accurately a CC.1 issue because the core concepts being elicited are different (job classification vs. task description), not merely different behavioral indicators of the same underlying construct. The majority view (A and C) correctly identifies this as a concept definition difference. ||| [Openai — F3/CC.2] The CPS item asks for occupation (the job/position—typically a title/role used for occupational classification), while the ACS item asks for usual activities or duties (task content). Both relate to work, but they operationalize “occupation” differently: one elicits a label/classification and the other elicits behavioral descriptors used to infer a classification. Converting between these is not a direct recode and would require substantial interpretive coding (and even then yields different information), making them fundamentally incompatible for direct harmonization.",CPS_1078
CPS,CPS_225,"What kind of work (DO/DOES/DID) (name/you) do, that is, what (is/was) (your/his/her) occupation",ACS_0,What are your usual activities or duties at this job?,Occupation,F3,CC,CC.1,Concept definition,HIGH,0.0,0.33,Q2,"CPS asks for occupation title/classification (what kind of work/job) while ACS asks for usual activities/duties (behavioral tasks performed). These elicit fundamentally different types of information that cannot be mechanically converted. | CPS asks for occupation (kind of work/occupation), whereas ACS asks for usual job activities/duties; these are conceptually different inputs and not directly harmonizable.","[Anthropic — F3/CC.1] All three raters agree on F3 feasibility and identify the core issue: CPS asks for occupation (job title/classification) while ACS asks for activities/duties (behavioral tasks). Raters A and B coded CC.1 (concept definition), while Rater C coded CC.2 (operationalization). The distinction here is whether 'occupation' and 'duties' represent different concepts entirely or different ways of measuring the same concept. The questions are asking for fundamentally different types of information - one seeks a categorical job label, the other seeks a description of tasks performed. This is more accurately a CC.1 issue because the core concepts being measured differ (occupation title vs. job activities), not merely different behavioral indicators of the same underlying construct. The majority coding of CC.1 is correct. ||| [Openai — F3/CC.1] The CPS question is designed to elicit the respondent’s occupation (i.e., the kind of work/occupation title used for occupational classification). The ACS question instead elicits a description of usual activities or duties at the job, which is a different core concept and data type (task-based description rather than occupation label). While duties can sometimes help an interviewer/codeframe assign an occupation code, it is not the same construct as directly asking occupation, and there is no mechanical mapping between the two without additional assumptions or reclassification rules. Thus the primary barrier is a construct-definition mismatch rather than a mere difference in operationalization of the same construct.",CPS_1082
CPS,CPS_248,"What kind of work (DO/DOES/DID) (name/you) do, that is, what (is/was) (your/his/her) occupation?",ACS_0,What are your usual activities or duties at this job?,Occupation,F3,CC,CC.2,Operationalization,HIGH,0.0,0.33,Q2,"CPS asks for occupation title/classification while ACS asks for activities/duties description - these elicit fundamentally different types of information about work that cannot be directly harmonized. | One question asks for occupation/title; the other asks for job duties/activities—different indicators used for occupational classification, not directly convertible.","[Anthropic — F3/CC.1] Two raters (A and C) coded CC.1 (concept definition) while Rater B coded CC.2 (operationalization). The key distinction is whether this represents different definitions of the core concept or different behavioral indicators of the same concept. The CPS asks for 'occupation' (a classification/label), while ACS asks for 'activities or duties' (behavioral descriptions). These represent fundamentally different conceptualizations of work information - one seeks a categorical label, the other seeks task descriptions. This is a concept definition difference (CC.1) rather than merely different operationalizations of the same concept (CC.2). Both types of information may ultimately be used for occupational coding, but they elicit fundamentally different types of responses that cannot be mechanically converted. ||| [Openai — F3/CC.2] The CPS item elicits an occupation label/title (the occupational classification itself), whereas the ACS item elicits a description of usual activities/duties (a behavioral/task indicator often used to help assign an occupation code). These are different operationalizations of work/occupation information; neither can be mechanically recoded into the other without additional data, coder judgment, or external classification procedures. Thus the primary barrier is construct operationalization and the pair is incompatible for direct harmonization.",CPS_1086
CPS,CPS_253,"For (name's/your) (job/MAIN job), what is the easiest way for you to report (your/his/her) total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",ACS_3,"EXCLUDING overtime pay, tips and commissions what is your hourly rate of pay on [this/your main] job?",Earnings,F3,CC,CC.1,Concept definition,HIGH,0.0,0.33,Q2,"CPS measures respondent's preferred reporting format for earnings (methodological preference), while ACS measures actual hourly wage rate (substantive economic data). These are fundamentally different constructs - one is metadata about reporting, the other is the earnings value itself. | CPS measures preferred reporting unit for total pre-tax earnings; ACS measures actual hourly rate of pay excluding overtime, tips, and commissions—different concepts and components, not directly harmonizable.","[Anthropic — F3/CC.1] While Raters A and C correctly identify a response scale difference (categorical choice vs. numeric value), the more fundamental barrier is at the construct level. The CPS question asks about reporting PREFERENCE (meta-question about how respondent wants to report earnings), while the ACS question asks for ACTUAL EARNINGS data (substantive wage information). These measure entirely different constructs: one measures methodological preference, the other measures economic value. Per the taxonomy hierarchy rule that CC > RS when scale difference reflects construct difference, the primary barrier is CC.1. The response format difference is a downstream consequence of measuring fundamentally different things. Additionally, even if formats matched, CPS asks about 'total earnings' while ACS explicitly excludes overtime, tips, and commissions - another construct-level difference. ||| [Openai — F3/CC.1] The two items are not measuring the same construct. The CPS question asks for the respondent’s preferred reporting basis for TOTAL earnings before deductions (a meta/format preference about how they can report earnings, not the earnings amount). The ACS question asks for the actual hourly wage rate and explicitly excludes overtime, tips, and commissions. While response format differs (categorical choice vs numeric value), that difference is downstream of the primary issue: the underlying concepts are different (reporting preference for total earnings vs measured hourly base pay rate with exclusions). Therefore the binding barrier is construct non-equivalence and the items are incompatible for harmonization.",CPS_0920
CPS,CPS_266,Which piece or pieces of information do not seem to be correct?,ACS_1,"For your [main] job, what is the easiest way for you to report your total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",Earnings,F3,CC,CC.1,Concept definition,HIGH,0.0,0.33,Q2,CPS asks respondent to identify errors in previously displayed information (verification probe); ACS asks respondent to select their preferred reporting basis for earnings (methodological routing question) - completely different constructs | Verification/correction probe about incorrect prior information vs. choice of earnings reporting basis (hourly/weekly/annual/other),"[Anthropic — F3/CC.1] All three raters unanimously agree on CC.1 (Concept definition) with F3 (Incompatible) feasibility. Their reasoning is consistent and compelling: the CPS question is a verification/error-checking probe asking respondents to identify incorrect information from previously shown data, while the ACS question asks about the respondent's preferred unit for reporting earnings (hourly, weekly, annually, etc.). These questions measure fundamentally different constructs - one is about data validation/correction, the other is about reporting preference for earnings data. They serve entirely different purposes in their respective surveys and cannot be meaningfully harmonized. ||| [Openai — F3/CC.1] All three raters correctly identify a construct mismatch. The survey question is a data-quality/verification probe asking respondents to indicate which previously provided information is incorrect (a correction/diagnostic function with no substantive content on earnings). The ACS question is a methodological reporting-preference/routing item about the easiest pay-period basis for reporting earnings (hourly/weekly/annual/other). Because they measure entirely different constructs and serve different questionnaire functions, there is no meaningful transformation or harmonization pathway between them.",CPS_0955
CPS,CPS_285,"On this job, (are / is) (name/you) a member of a labor union or of an employee association similar to a union?",ACS_112,"During the LAST 4 WEEKS, has this person been ACTIVELY looking for work?",Labor Force,F3,CC,CC.1,Concept definition,HIGH,0.0,0.33,Q2,CPS measures union membership status on current job; ACS measures active job-seeking behavior in the last 4 weeks - entirely different labor force constructs | Union membership on current job (CPS) vs active job search in last 4 weeks (ACS)—different labor market constructs.,"[Anthropic — F3/CC.1] All three raters unanimously agree on CC.1 (Concept definition) with F3 (Incompatible) feasibility. This is clearly correct - the CPS question measures union membership status for employed individuals, while the ACS question measures active job search behavior, which is an indicator of unemployment. These are fundamentally different labor force concepts with no logical relationship or path for harmonization. Union membership is an employment characteristic, while job-seeking behavior is used to classify individuals as unemployed. The questions cannot be reconciled or transformed into comparable measures. ||| [Openai — F3/CC.1] All three raters correctly identify a construct mismatch. The CPS item measures union membership/affiliation on the respondent’s current job (an employment characteristic), while the ACS item measures recent active job-search behavior in the last 4 weeks (a labor force status/activity concept). These are different constructs with no definitional bridge that would allow a common harmonized variable without introducing an entirely new concept; therefore the items are incompatible for harmonization.",CPS_0889
CPS,CPS_286,"On this job, (are / is) (name/you) covered by a union or employee association contract?",ACS_102,"LAST WEEK, did this person work for pay at a job (or business)?",Employment Status,F3,CC,CC.1,Concept definition,HIGH,0.0,0.33,Q2,"CPS measures union/employee association contract coverage (a job characteristic), while ACS measures whether work for pay occurred last week (employment activity status). These are fundamentally different constructs with no harmonization pathway. | Job-level union/contract coverage (labor relations attribute) vs person-level recent work-for-pay activity (employment status/reference-week work). | CPS asks about union contract coverage (job characteristic); ACS asks about working for pay last week (employment status).","[Anthropic — F3/CC.1] All three raters unanimously agree on CC.1 with F3 feasibility, and their reasoning is sound. The CPS question asks about union or employee association contract coverage for a specific job - this is a job characteristic related to labor relations. The ACS question asks whether the person worked for pay last week - this is a basic employment activity/labor force participation filter. These questions measure fundamentally different constructs: one measures a specific attribute of employment (union coverage), while the other measures whether employment activity occurred at all. There is no logical path to harmonize these questions as they capture entirely different dimensions of the employment relationship. ||| [Openai — F3/CC.1] All three raters agree the items measure different underlying constructs and are not alternative measurements of the same concept. The survey question measures union/employee-association contract coverage for the respondent’s job (a job characteristic). The ACS question measures whether the person worked for pay last week (an employment activity/status filter). There is no definitional mapping or recode pathway between union coverage and last-week work activity from these questions alone, so harmonization is fundamentally infeasible. ||| [Google — F3/CC.1] All three raters correctly identified that these questions measure fundamentally different constructs. The Survey Question asks about a specific job characteristic (union coverage), while the ACS Question asks about employment status/activity (working for pay). There is no logical way to harmonize these into a single variable as they represent distinct attributes.",CPS_0468
